t,metric,outcome,dsdt,adaptive_threshold,spike_candidate,persistence,deviation,slope,recovery_lag,gv_signal,warning
88,1.0233225555238044,recoverable,0.03219417998329277,0.06649160979747387,0,0.0,0.02324224689060883,-0.0008238350789445459,0.0,0.017431685167956623,0
89,1.0130617700540232,recoverable,-0.010260785469781153,0.0647695346171911,0,0.0,0.012344908617060835,0.001872580693819492,0.0,0.04296513395154648,0
90,0.9995171277398014,recoverable,-0.01354464231422181,0.056677529885063055,0,0.0,0.0008226534095001625,0.0013839360997059413,0.0,0.025527839851832063,0
91,1.0133676204653468,recoverable,0.013850492725545394,0.053760211912963284,0,0.0,0.012477474296596291,0.001718655040581426,0.0,0.04029389645291288,0
92,0.993202608965737,recoverable,-0.02016501149960981,0.051870088013704706,0,0.0,0.007191439963783686,0.0015928389528582286,0.0,0.03406468112428587,0
93,1.021042527168539,recoverable,0.027839918202802072,0.056677529885063055,0,0.0,0.019322695721038396,0.0025222865976404205,0.0,0.05989318054830637,0
94,0.9998920087865676,recoverable,-0.02115051838197146,0.05269343439689753,0,0.0,0.002059227429338173,0.0019117126072000046,0.0,0.03595524750160371,0
95,1.0116676470836083,recoverable,0.011775638297040758,0.051870088013704706,0,0.0,0.009333500314085752,0.0006745514448859047,0.0,0.019142051243510597,0
96,0.9741821350935302,recoverable,-0.0374855119900781,0.051870088013704706,0,0.0,0.026568450967352497,-0.0015487160160901259,0.0,0.019926338225514373,0
97,1.006933600977569,recoverable,0.032751465884038655,0.0581390180167222,0,0.0,0.006827385410302922,-0.0022514688227519434,0.0,0.005120539057727191,0
98,0.9662359176526693,recoverable,-0.04069768332489965,0.05857157667449059,0,0.0,0.03352583026029976,-0.0032193950899105954,0.0,0.02514437269522482,0
99,0.9592934211012012,recoverable,-0.006942496551468058,0.04998732394995612,0,0.0,0.03954949705903854,-0.004558096104878591,0.0,0.029662122794278906,0
100,0.9939104624457712,recoverable,0.03461704134457,0.05354278367052221,0,0.0,0.004215223733665563,-0.004259833455905164,0.0,0.003161417800249172,0
101,0.982001447848028,recoverable,-0.011909014597743184,0.04998732394995612,0,0.0,0.016777484445136714,-0.003619827660329505,0.0,0.012583113333852534,0
102,1.0032810559142444,recoverable,0.021279608066216427,0.055865466227549176,0,0.0,0.004151912187267182,-0.0027832540384817735,0.0,0.0031139341404503858,0
103,1.0448951325297209,recoverable,0.04161407661547645,0.06532088635314594,0,0.0,0.04426609838030826,0.0020570098613846596,0.0,0.07022575129015507,0
104,0.9833655363717584,recoverable,-0.061529596157962496,0.06467299867037023,0,0.0,0.015815383555254248,0.0018419569227922266,0.0,0.04501676227670076,0
105,0.987521128271122,recoverable,0.004155591899363653,0.06816382013162038,0,0.0,0.010733897692177141,0.0028389360641472975,0.0,0.059151272423784214,0
106,1.004108078921294,recoverable,0.016586950650171906,0.06538796771478446,0,0.0,0.0055435142512157976,0.002534308912082134,0.0,0.049775196105890256,0
107,1.0098602658282472,recoverable,0.005752186906953227,0.0717353094439951,0,0.0,0.010762514245277965,0.004364129755359261,0.0,0.08662622128042516,0
108,0.9964718786818848,recoverable,-0.013388387146362368,0.060729479681362754,0,0.0,0.002637781171065501,0.002715021322318123,0.0,0.050848719680025335,0
109,0.9958813933949356,recoverable,-0.0005904852869491606,0.0639054853136222,0,0.0,0.0020415567851321814,0.00020437500014290947,0.0,0.005209917591421507,0
110,1.0140492591024108,recoverable,0.018167865707475195,0.06707682141057339,0,0.0,0.015372650323880799,0.0005490153541499815,0.0,0.021411764117610265,0
111,1.010398152740678,recoverable,-0.0036511063617328254,0.0639054853136222,0,0.0,0.01117248527854886,-0.0003435364805947685,0.0,0.008379363958911645,0
112,0.9793264833585262,recoverable,-0.03107166938215178,0.0639054853136222,0,0.0,0.01897500750403036,-0.0018564685910745348,0.0,0.014231255628022771,0
113,0.9984163736276832,recoverable,0.019089890269156973,0.06280780887521355,0,0.0,8.715668081304973e-05,0.000736496269985581,0.0,0.013322300370350244,0
114,1.0007057369732295,recoverable,0.0022893633455463025,0.05959846657750919,0,0.0,0.002221472641941169,-8.425868606699932e-05,0.0,0.0016661044814558765,0
115,0.9789103075590178,recoverable,-0.021795429414211753,0.06499880258649961,0,0.0,0.019613678453005212,-0.0020270000362883484,0.0,0.014710258839753907,0
116,1.0051967820134873,recoverable,0.02628647445446952,0.06737184117965601,0,0.0,0.006491888955655667,-0.00132576339459254,0.0,0.00486891671674175,0
117,0.9828408704564692,recoverable,-0.022355911557018104,0.06499880258649961,0,0.0,0.015587772431894353,-0.0014736573845395657,0.0,0.011690829323920763,0
118,1.0194413341583408,recoverable,0.036600463701871644,0.06737184117965601,0,0.0,0.021142065315492786,-0.00019021376569623166,0.0,0.01585654898661959,0
119,1.0038549182521015,recoverable,-0.015586415906239326,0.06982066972046622,0,0.0,0.005862544469317443,-7.472161512869943e-05,0.0,0.0043969083519880825,0
120,1.001786129715381,recoverable,-0.002068788536720545,0.06499880258649961,0,0.0,0.0037181225334108614,0.0010424697853626318,0.0,0.021553048036585518,0
121,0.9881794329428744,recoverable,-0.013606696772506588,0.06499880258649961,0,0.0,0.009048967988346535,0.0013227146273232437,0.0,0.030595589283078286,0
122,0.997627803522446,recoverable,0.009448370579571597,0.059251216222426725,0,0.0,0.00025189610600140355,0.0003161983275146152,0.0,0.005880491974764126,0
123,0.9600450741418588,recoverable,-0.037582729380587154,0.0570721402812933,0,0.0,0.03529758484036316,-0.0016894598619448834,0.0,0.02647318863027237,0
124,0.9773718505895388,recoverable,0.017326776447679992,0.057897603165172055,0,0.0,0.017220136452782198,-0.0021322902707875623,0.0,0.012915102339586648,0
125,1.007256795983775,recoverable,0.02988494539423625,0.06254751309083628,0,0.0,0.012811837311448526,-0.0021152263901806196,0.0,0.009608877983586395,0
126,0.9574286591635572,recoverable,-0.049828136820217805,0.06036843714970286,0,0.0,0.03645785031110349,-0.003407223050375602,0.0,0.027343387733327618,0
127,1.0169321704296233,recoverable,0.05950351126606601,0.06417087874776774,0,0.0,0.022712375306560784,-0.002364960195617529,0.0,0.017034281479920588,0
128,0.9650780704925218,recoverable,-0.05185409993710144,0.07287564533815478,0,0.0,0.02910312972520246,-0.002124299756978393,0.0,0.021827347293901844,0
129,1.0151347700532851,recoverable,0.05005669956076331,0.08125504742765538,0,0.0,0.01909219153715802,0.0004665803689932714,0.0,0.0227175902947474,0
130,0.9830900593424136,recoverable,-0.03204471071087156,0.07919888048143296,0,0.0,0.012591839070268285,0.001034922471303506,0.0,0.02807248378616432,0
131,1.0155798216868492,recoverable,0.03248976234443568,0.09190781137193557,0,0.0,0.01877864414620667,0.0026949393454215554,0.0,0.062592891327243,0
132,1.002619024151696,recoverable,-0.012960797535153334,0.08216911533507253,0,0.0,0.0058399143364717965,0.003945769074515013,0.0,0.07540377909362408,0
133,0.9692633011941704,recoverable,-0.033355722957525535,0.07907282399318546,0,0.0,0.024994747576535414,0.0008111807971680073,0.0,0.03334731503142569,0
134,1.0249829749911692,recoverable,0.055719673796998825,0.08858099184630731,0,0.0,0.029337678266483036,0.0017592297985655214,0.0,0.05366939507404166,0
135,1.0288341431104522,recoverable,0.0038511681192829883,0.09698697467352548,0,0.0,0.03181174589112168,0.004332567670307843,0.0,0.10184502748388242,0
136,0.998683901879996,recoverable,-0.030150241230456176,0.08858099184630731,0,0.0,0.0018423105620419822,0.001677927539929767,0.0,0.03158442864026729,0
137,0.9945216745565536,recoverable,-0.004162227323442402,0.09298027695216278,0,0.0,0.0018086303856772457,0.002263094031266042,0.0,0.042092165352046684,0
138,0.9968026606805872,recoverable,0.0022809861240336016,0.08254267808435416,0,0.0,0.00046132967173284634,-0.0002126196740381602,0.0,0.00034599725379963475,0
139,0.9804969535444252,recoverable,-0.016305707136161973,0.08254267808435416,0,0.0,0.01533156280274528,-0.0006251627698465397,0.0,0.01149867210205896,0
140,1.0219717351951385,recoverable,0.04147478165071328,0.09515516428253985,0,0.0,0.025879136311543705,-0.0004919067744151863,0.0,0.01940935223365778,0
141,0.9891421613653962,recoverable,-0.032829573829742276,0.10060848832350403,0,0.0,0.0062419044723559525,-0.00045466369040411133,0.0,0.004681428354266964,0
142,0.9989761917461664,recoverable,0.009834030380770131,0.10060848832350403,0,0.0,0.0029371356288262485,-0.0004246156295253984,0.0,0.0022028517216196863,0
143,0.9841340719359392,recoverable,-0.014842119810227206,0.09515516428253985,0,0.0,0.011428907458342907,-0.0033836970596392234,0.0,0.00857168059375718,0
144,0.987478538005596,recoverable,0.0033444660696568818,0.09515516428253985,0,0.0,0.007643534756431536,-0.0026259599145387665,0.0,0.005732651067323651,0
145,0.9744454969669766,recoverable,-0.013033041038619464,0.07709667358513776,0,0.0,0.020527748775316157,-0.0018677721395250532,0.0,0.015395811581487118,0
146,1.0251413862742875,recoverable,0.05069588930731095,0.08471756541473123,0,0.0,0.029503320389967946,0.0003048861962021753,0.0,0.027615441824115114,0
147,0.9969182485358796,recoverable,-0.0282231377384079,0.06701909286483096,0,0.0,0.0008109367155797464,0.0003399220531892509,0.0,0.006726799494091326,0
148,1.019318432374576,recoverable,0.022400183838696464,0.07463998469442443,0,0.0,0.023215217280401657,0.001719802479594557,0.0,0.04836785759300327,0
149,1.0002664919382651,recoverable,-0.019051940436310977,0.05277524482479054,0,0.0,0.004282891054551929,0.0007005205677417342,0.0,0.015821538510265163,0
150,0.9861119294459422,recoverable,-0.014154562492322942,0.042221254850403796,0,0.0,0.009349198095456313,0.001434526285823948,0.0,0.032833371716423296,0
151,0.993466294799955,recoverable,0.007354365354012793,0.042221254850403796,0,0.0,0.0021710614700128916,0.0008157052618294969,0.0,0.016310990815440612,0
152,0.988795378989942,recoverable,-0.004670915810012999,0.046366195712973964,0,0.0,0.006547563128942446,0.0005452952986182096,0.0,0.014725987721834607,0
153,1.0001591819836984,recoverable,0.011363802993756389,0.047237539939155505,0,0.0,0.003479102936752576,2.865827203575948e-05,0.0,0.0031251760992081026,0
154,0.9924946632064608,recoverable,-0.007664518777237506,0.03982216799292045,0,0.0,0.004689509594382302,-0.0008773227686341782,0.0,0.0035171321957867263,0
155,0.994001565681164,recoverable,0.0015069024747031978,0.03982216799292045,0,0.0,0.0027407661095920632,-0.002630780049026633,0.0,0.0020555745821940474,0
156,0.9724285063172816,recoverable,-0.02157305936388243,0.03982216799292045,0,0.0,0.024813820378598694,-0.0024182669616789544,0.0,0.01861036528394902,0
157,0.9838630814475776,recoverable,0.011434575130295999,0.04631300818498277,0,0.0,0.012276942282234415,-0.0028246482927301825,0.0,0.009207706711675812,0
158,1.0330811509760085,recoverable,0.049218069528430886,0.047757584200579746,1,0.0625,0.03467435789674678,0.0011051823892982073,0.0,0.24089905142992782,0
159,0.9865753356749656,recoverable,-0.04650581530104292,0.04891761492582452,0,0.0625,0.010879476258352061,0.0010613820427710413,0.0,0.04226448396364279,0
160,0.97891812424753,recoverable,-0.007657211427435584,0.04173095123391338,0,0.0625,0.018397623182624945,-0.00017776847185237935,0.0,0.028798217386968708,0
161,1.0067465266515006,recoverable,0.027828402403970554,0.04631300818498277,0,0.0625,0.009725222389190602,0.0006784825342921094,0.0,0.03450660240915092,0
162,1.0281454439911306,recoverable,0.021398917339630064,0.04891761492582452,0,0.0625,0.03027325906750622,0.0022295803188817297,0.0,0.0778373900405008,0
163,0.9709195139503758,recoverable,-0.057225930040754824,0.052202784365041326,0,0.0625,0.02700787806512217,0.0009398801189994967,0.0,0.05217375069083256,0
164,0.9958295630349746,recoverable,0.024910049084598818,0.05895439146290289,0,0.0625,0.0011260485819835075,0.0008523621692894677,0.0,0.03118705548369805,0
165,0.9873589489213018,recoverable,-0.00847061411367278,0.05895439146290289,0,0.0625,0.00821415622268451,0.00036284785922584354,0.0,0.027691878633078565,0
166,0.964779610513452,recoverable,-0.02257933840784987,0.053163519865559075,0,0.0625,0.029663351584983122,-0.0027159541184355526,0.0,0.03724751368873734,0
167,1.0146985341851678,recoverable,0.0499189236717158,0.057745576816628466,0,0.0625,0.01958301009911234,-0.0022168868167856434,0.0,0.029687257574334255,0
168,0.9995311216289032,recoverable,-0.015167412556264526,0.047620727413971935,0,0.0625,0.004324648844570622,0.0003623086444471263,0.0,0.02476504223347624,0
169,1.0014288368858522,recoverable,0.0018977152569489286,0.052202784365041326,0,0.0625,0.005524634656805305,0.00035129518262097374,0.0,0.025466789279781504,0
170,0.9849537705510882,recoverable,-0.01647506633476392,0.05526305706273654,0,0.0625,0.009716499523156896,-0.0012488814618502534,0.0,0.02228737464236767,0
171,1.0090956832599385,recoverable,0.024141912708850244,0.05607750366363986,0,0.0625,0.013760295789208565,0.0002498409737767799,0.0,0.029817359369888462,0
172,0.9892140530102536,recoverable,-0.019881630249684923,0.05770486964590173,0,0.0625,0.00579592983594579,0.002062230714081935,0.0,0.05646710023043417,0
173,0.9971419358300648,recoverable,0.007927882819811272,0.05770486964590173,0,0.0625,0.001698357520727889,0.000963884071912853,0.0,0.033623681434977265,0
174,0.9778347841563696,recoverable,-0.019307151673695233,0.05770486964590173,0,0.0,0.017287335691326566,0.00015524246676166612,0.0,0.015759866170204914,0
175,0.975677944795836,recoverable,-0.002156839360533569,0.05587299872828334,0,0.0,0.019485256646155413,-0.0011176339974075915,0.0,0.01461394248461656,0
176,1.0267106371060004,recoverable,0.051032692310164385,0.0606504620704756,0,0.0,0.0314951273029519,-0.0009706103612372041,0.0,0.02362134547721392,0
177,0.9898579059092304,recoverable,-0.03685273119677002,0.06658065341221077,0,0.0,0.005122259139596408,-0.00025648656486769174,0.0,0.0038416943546973055,0
178,1.005833607127116,recoverable,0.015975701217885496,0.06315878720792444,0,0.0,0.011302936253204332,0.0006189768035862804,0.0,0.019618784654456295,0
179,0.9993241913046526,recoverable,-0.006509415822463338,0.056446896530769466,0,0.0,0.004824930451861498,0.0011895017140271607,0.0,0.025029728691385013,0
180,0.9911770959447564,recoverable,-0.008147095359896106,0.056446896530769466,0,0.0,0.0034910037913284953,0.00024281270471612017,0.0,0.006988881528386535,0
181,0.9898407805932556,recoverable,-0.0013363153515008053,0.055510002400330924,0,0.0,0.004706468669272601,0.0007572603672021223,0.0,0.017160538111592648,0
182,1.0126016518289118,recoverable,0.022760871235656177,0.055510002400330924,0,0.0,0.017260860138417877,0.0014211608400379954,0.0,0.03852654022449732,0
183,0.9939626479093218,recoverable,-0.018639003919590058,0.053027482646439,0,0.0,0.0011715926453595982,0.001313427846839371,0.0,0.024520395727128375,0
184,0.9969711270365742,recoverable,0.003008479127252439,0.049886249165634444,0,0.0,0.00168767102088907,0.00012118709349592281,0.0,0.0034471209485934127,0
185,1.0004444311438896,recoverable,0.003473304107315389,0.05247279940111571,0,0.0,0.004946212946113637,-0.0012573456705168554,0.0,0.003709659709585228,0
